id,level,section,row,seat,zone,price,x,y,z,dist_singer_ft,dist_pit_ft,horiz_angle_deg,elev_to_singer_deg,overhang,overhang_depth_ft,overhang_opening_ft,overhang_d_over_h,headroom_ft,opening_angle_deg,prosc_top_clipped,visible_prosc_height_ft,pit_visible,stage_width_visible,ceiling_reflection_singer,ceiling_reflection_pit,direct_level_db,score
orchestra:D:117,orchestra,center_odd,D,117,ORP,310,-16.75,4.21,32.72,44.3,25.6,22.4,6.0,none,0.0,,0.0,69.8,84.0,False,31.5,0.0,1.0,True,True,-2.3,88.1
orchestra:D:119,orchestra,center_odd,D,119,ORP,310,-18.46,4.21,32.33,44.6,26.4,24.6,5.9,none,0.0,,0.0,69.8,84.1,False,31.5,0.0,1.0,True,True,-2.4,85.8
orchestra:D:121,orchestra,center_odd,D,121,ORP,310,-20.15,4.21,31.9,44.9,27.4,26.8,5.9,none,0.0,,0.0,69.8,84.1,False,31.5,0.0,1.0,True,True,-2.5,83.4
orchestra:D:102,orchestra,center_even,D,102,ORP,310,2.87,4.21,34.45,42.8,21.2,3.9,6.2,none,0.0,,0.0,69.8,83.8,False,31.5,0.0,1.0,True,True,-2.0,96.3
orchestra:D:104,orchestra,center_even,D,104,ORP,310,4.62,4.21,34.37,42.9,21.4,6.2,6.1,none,0.0,,0.0,69.8,83.9,False,31.5,0.0,1.0,True,True,-2.1,96.2
orchestra:D:106,orchestra,center_even,D,106,ORP,310,6.37,4.21,34.24,43.0,21.7,8.6,6.1,none,0.0,,0.0,69.8,83.9,False,31.5,0.0,1.0,True,True,-2.1,96.2
orchestra:D:108,orchestra,center_even,D,108,ORP,310,8.11,4.21,34.09,43.1,22.2,10.9,6.1,none,0.0,,0.0,69.8,83.9,False,31.5,0.0,1.0,True,True,-2.1,96.1
orchestra:D:110,orchestra,center_even,D,110,ORP,310,9.85,4.21,33.89,43.3,22.7,13.2,6.1,none,0.0,,0.0,69.8,83.9,False,31.5,0.0,1.0,True,True,-2.1,96.0
orchestra:D:112,orchestra,center_even,D,112,ORP,310,11.58,4.21,33.65,43.5,23.3,15.5,6.1,none,0.0,,0.0,69.8,83.9,False,31.5,0.0,1.0,True,True,-2.2,95.4
orchestra:D:114,orchestra,center_even,D,114,ORP,310,13.31,4.21,33.38,43.7,24.0,17.8,6.0,none,0.0,,0.0,69.8,84.0,False,31.5,0.0,1.0,True,True,-2.2,93.0
orchestra:D:116,orchestra,center_even,D,116,ORP,310,15.03,4.21,33.07,44.0,24.7,20.1,6.0,none,0.0,,0.0,69.8,84.0,False,31.5,0.0,1.0,True,True,-2.3,90.6
orchestra:D:118,orchestra,center_even,D,118,ORP,310,16.75,4.21,32.72,44.3,25.6,22.4,6.0,none,0.0,,0.0,69.8,84.0,False,31.5,0.0,1.0,True,True,-2.3,88.1
orchestra:D:120,orchestra,center_even,D,120,ORP,310,18.46,4.21,32.33,44.6,26.4,24.6,5.9,none,0.0,,0.0,69.8,84.1,False,31.5,0.0,1.0,True,True,-2.4,85.8
orchestra:D:122,orchestra,center_even,D,122,ORP,310,20.15,4.21,31.9,44.9,27.4,26.8,5.9,none,0.0,,0.0,69.8,84.1,False,31.5,0.0,1.0,True,True,-2.5,83.4
orchestra:D:1,orchestra,side_odd,D,1,ORP,310,-26.84,4.21,29.83,46.6,31.5,35.4,5.7,upper_tier,17.6,2.9,6.05,32.2,50.4,False,31.5,0.0,0.99,False,True,-2.8,67.4
orchestra:D:3,orchestra,side_odd,D,3,ORP,310,-28.48,4.21,29.22,47.1,32.6,37.4,5.6,upper_tier,17.1,3.0,5.75,31.9,51.4,False,31.5,0.0,0.96,False,True,-2.9,63.4
orchestra:D:5,orchestra,side_odd,D,5,ORC3,180,-30.1,4.21,28.58,47.6,33.8,39.5,5.5,upper_tier,16.6,3.0,5.49,31.6,52.3,False,31.5,0.0,0.93,False,False,-3.0,59.3
orchestra:D:7,orchestra,side_odd,D,7,ORC4,110,-31.72,4.21,27.9,48.1,34.9,41.5,5.5,upper_tier,16.6,2.9,5.72,31.3,52.2,False,31.5,0.0,0.9,False,False,-3.1,55.2
orchestra:D:9,orchestra,side_odd,D,9,ORC4,110,-33.31,4.21,27.18,48.7,36.1,43.4,5.4,upper_tier,16.2,2.9,5.53,31.0,53.1,False,31.5,0.0,0.87,False,False,-3.2,51.2
orchestra:D:11,orchestra,side_odd,D,11,ORC4,110,-34.89,4.21,26.43,49.2,37.3,45.4,5.4,upper_tier,15.5,3.0,5.25,30.7,54.1,False,31.5,0.08,0.84,False,False,-3.2,47.8
orchestra:D:13,orchestra,side_odd,D,13,ORC4,110,-36.46,4.21,25.65,49.8,38.6,47.3,5.3,upper_tier,15.0,2.9,5.15,30.3,55.0,False,31.5,0.42,0.8,False,False,-3.4,46.0
orchestra:D:15,orchestra,side_odd,D,15,ORC4,110,-38.0,4.21,24.83,50.4,39.8,49.2,5.2,upper_tier,14.1,3.0,4.71,29.9,56.7,False,31.5,0.75,0.77,False,False,-3.5,44.6
orchestra:D:17,orchestra,side_odd,D,17,ORC4,110,-39.53,4.21,23.97,51.1,41.0,51.0,5.2,upper_tier,13.6,2.9,4.67,29.6,57.5,False,31.5,0.0,0.73,False,False,-3.6,34.1
orchestra:D:2,orchestra,side_even,D,2,ORP,310,26.84,4.21,29.83,46.6,31.5,35.4,5.7,upper_tier,17.6,2.9,6.05,32.2,50.4,False,31.5,0.0,0.99,False,True,-2.8,67.4
orchestra:D:4,orchestra,side_even,D,4,ORP,310,28.48,4.21,29.22,47.1,32.6,37.4,5.6,upper_tier,17.1,3.0,5.75,31.9,51.4,False,31.5,0.0,0.96,False,True,-2.9,63.4
orchestra:D:6,orchestra,side_even,D,6,ORC3,180,30.1,4.21,28.58,47.6,33.8,39.5,5.5,upper_tier,16.6,3.0,5.49,31.6,52.3,False,31.5,0.0,0.93,False,False,-3.0,59.3
orchestra:D:8,orchestra,side_even,D,8,ORC4,110,31.72,4.21,27.9,48.1,34.9,41.5,5.5,upper_tier,16.6,2.9,5.72,31.3,52.2,False,31.5,0.0,0.9,False,False,-3.1,55.2
orchestra:D:10,orchestra,side_even,D,10,ORC4,110,33.31,4.21,27.18,48.7,36.1,43.4,5.4,upper_tier,16.2,2.9,5.53,31.0,53.1,False,31.5,0.0,0.87,False,False,-3.2,51.2
orchestra:D:12,orchestra,side_even,D,12,ORC4,110,34.89,4.21,26.43,49.2,37.3,45.4,5.4,upper_tier,15.5,3.0,5.25,30.7,54.1,False,31.5,0.08,0.84,False,False,-3.2,47.8
orchestra:D:14,orchestra,side_even,D,14,ORC4,110,36.46,4.21,25.65,49.8,38.6,47.3,5.3,upper_tier,15.0,2.9,5.15,30.3,55.0,False,31.5,0.42,0.8,False,False,-3.4,46.0
orchestra:D:16,orchestra,side_even,D,16,ORC4,110,38.0,4.21,24.83,50.4,39.8,49.2,5.2,upper_tier,14.1,3.0,4.71,29.9,56.7,False,31.5,0.75,0.77,False,False,-3.5,44.6
orchestra:D:18,orchestra,side_even,D,18,ORC4,110,39.53,4.21,23.97,51.1,41.0,51.0,5.2,upper_tier,13.6,2.9,4.67,29.6,57.5,False,31.5,0.0,0.73,False,False,-3.6,34.1
orchestra:E:101,orchestra,center_odd,E,101,ORP,310,-2.87,4.35,37.45,45.8,24.1,3.6,5.6,none,0.0,,0.0,69.7,84.4,False,31.5,0.0,1.0,True,True,-2.6,94.8
orchestra:E:103,orchestra,center_odd,E,103,ORP,310,-4.62,4.35,37.37,45.8,24.3,5.8,5.6,none,0.0,,0.0,69.7,84.4,False,31.5,0.0,1.0,True,True,-2.6,94.8
orchestra:E:105,orchestra,center_odd,E,105,ORP,310,-6.37,4.35,37.25,45.9,24.6,8.0,5.6,none,0.0,,0.0,69.7,84.4,False,31.5,0.0,1.0,True,True,-2.6,94.8
orchestra:E:107,orchestra,center_odd,E,107,ORP,310,-8.11,4.35,37.1,46.0,25.0,10.2,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.7,94.7
orchestra:E:109,orchestra,center_odd,E,109,ORP,310,-9.85,4.35,36.91,46.2,25.4,12.4,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.7,94.6
orchestra:E:111,orchestra,center_odd,E,111,ORP,310,-11.59,4.35,36.68,46.4,25.9,14.5,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.7,94.5
orchestra:E:113,orchestra,center_odd,E,113,ORP,310,-13.32,4.35,36.42,46.6,26.5,16.7,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.8,92.7
orchestra:E:115,orchestra,center_odd,E,115,ORP,310,-15.04,4.35,36.12,46.8,27.2,18.8,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.8,90.5
orchestra:E:117,orchestra,center_odd,E,117,ORP,310,-16.76,4.35,35.78,47.1,27.9,20.9,5.4,none,0.0,,0.0,69.7,84.6,False,31.5,0.0,1.0,True,True,-2.9,88.3
orchestra:E:119,orchestra,center_odd,E,119,ORP,310,-18.47,4.35,35.41,47.4,28.7,23.0,5.4,none,0.0,,0.0,69.7,84.6,False,31.5,0.0,1.0,True,True,-2.9,86.0
orchestra:E:121,orchestra,center_odd,E,121,ORP,310,-20.17,4.35,35.0,47.7,29.5,25.1,5.4,none,0.0,,0.0,69.7,84.6,False,31.5,0.0,1.0,True,True,-3.0,83.8
orchestra:E:123,orchestra,center_odd,E,123,ORP,310,-21.86,4.35,34.55,48.0,30.4,27.2,5.3,none,0.0,,0.0,69.7,84.7,False,31.5,0.0,1.0,True,True,-3.0,81.6
orchestra:E:102,orchestra,center_even,E,102,ORP,310,2.87,4.35,37.45,45.8,24.1,3.6,5.6,none,0.0,,0.0,69.7,84.4,False,31.5,0.0,1.0,True,True,-2.6,94.8
orchestra:E:104,orchestra,center_even,E,104,ORP,310,4.62,4.35,37.37,45.8,24.3,5.8,5.6,none,0.0,,0.0,69.7,84.4,False,31.5,0.0,1.0,True,True,-2.6,94.8
orchestra:E:106,orchestra,center_even,E,106,ORP,310,6.37,4.35,37.25,45.9,24.6,8.0,5.6,none,0.0,,0.0,69.7,84.4,False,31.5,0.0,1.0,True,True,-2.6,94.8
orchestra:E:108,orchestra,center_even,E,108,ORP,310,8.11,4.35,37.1,46.0,25.0,10.2,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.7,94.7
orchestra:E:110,orchestra,center_even,E,110,ORP,310,9.85,4.35,36.91,46.2,25.4,12.4,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.7,94.6
orchestra:E:112,orchestra,center_even,E,112,ORP,310,11.59,4.35,36.68,46.4,25.9,14.5,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.7,94.5
orchestra:E:114,orchestra,center_even,E,114,ORP,310,13.32,4.35,36.42,46.6,26.5,16.7,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.8,92.7
orchestra:E:116,orchestra,center_even,E,116,ORP,310,15.04,4.35,36.12,46.8,27.2,18.8,5.5,none,0.0,,0.0,69.7,84.5,False,31.5,0.0,1.0,True,True,-2.8,90.5
orchestra:E:118,orchestra,center_even,E,118,ORP,310,16.76,4.35,35.78,47.1,27.9,20.9,5.4,none,0.0,,0.0,69.7,84.6,False,31.5,0.0,1.0,True,True,-2.9,88.3
orchestra:E:120,orchestra,center_even,E,120,ORP,310,18.47,4.35,35.41,47.4,28.7,23.0,5.4,none,0.0,,0.0,69.7,84.6,False,31.5,0.0,1.0,True,True,-2.9,86.0
orchestra:E:122,orchestra,center_even,E,122,ORP,310,20.17,4.35,35.0,47.7,29.5,25.1,5.4,none,0.0,,0.0,69.7,84.6,False,31.5,0.0,1.0,True,True,-3.0,83.8
orchestra:E:124,orchestra,center_even,E,124,ORP,310,21.86,4.35,34.55,48.0,30.4,27.2,5.3,none,0.0,,0.0,69.7,84.7,False,31.5,0.0,1.0,True,True,-3.0,81.6
orchestra:E:1,orchestra,side_odd,E,1,ORP,310,-26.88,4.35,33.0,49.2,33.3,33.2,5.2,none,0.0,,0.0,69.7,84.8,False,31.5,0.0,0.99,True,True,-3.2,74.4
orchestra:E:3,orchestra,side_odd,E,3,ORP,310,-28.52,4.35,32.41,49.7,34.3,35.2,5.1,upper_tier,20.7,2.9,7.04,33.2,46.6,False,31.5,0.0,0.96,False,True,-3.3,64.3
orchestra:E:5,orchestra,side_odd,E,5,ORC3,180,-30.16,4.35,31.79,50.1,35.3,37.2,5.1,upper_tier,20.2,3.0,6.69,33.0,47.4,False,31.5,0.0,0.94,False,True,-3.4,61.0
orchestra:E:7,orchestra,side_odd,E,7,ORC4,110,-31.78,4.35,31.13,50.6,36.4,39.1,5.0,upper_tier,20.2,2.9,6.88,32.7,47.4,False,31.5,0.0,0.91,False,False,-3.5,57.0
orchestra:E:9,orchestra,side_odd,E,9,ORC4,110,-33.39,4.35,30.44,51.1,37.5,41.0,5.0,upper_tier,19.7,3.0,6.61,32.4,48.1,False,31.5,0.0,0.88,False,False,-3.6,53.1
orchestra:E:11,orchestra,side_odd,E,11,ORC4,110,-34.98,4.35,29.72,51.6,38.7,42.8,4.9,upper_tier,19.2,3.0,6.39,32.0,49.0,False,31.5,0.0,0.85,False,False,-3.7,49.2
orchestra:E:13,orchestra,side_odd,E,13,ORC4,110,-36.56,4.35,28.96,52.2,39.8,44.7,4.9,upper_tier,18.7,3.0,6.21,31.7,49.7,False,31.5,0.0,0.82,False,False,-3.8,45.2
orchestra:E:15,orchestra,side_odd,E,15,ORC4,110,-38.12,4.35,28.17,52.7,41.0,46.5,4.8,upper_tier,18.5,2.9,6.37,31.3,49.9,False,31.5,0.0,0.79,False,False,-3.8,41.4
orchestra:E:17,orchestra,side_odd,E,17,ORC4,110,-39.66,4.35,27.34,53.3,42.1,48.3,4.8,upper_tier,17.5,3.0,5.84,30.9,51.5,False,31.5,0.0,0.76,False,False,-3.9,37.5
orchestra:E:19,orchestra,side_odd,E,19,ORC4,110,-41.19,4.35,26.48,53.9,43.3,50.1,4.7,upper_tier,17.1,2.9,5.79,30.6,52.2,False,31.5,0.25,0.72,False,False,-4.0,35.0
orchestra:E:2,orchestra,side_even,E,2,ORP,310,26.88,4.35,33.0,49.2,33.3,33.2,5.2,none,0.0,,0.0,69.7,84.8,False,31.5,0.0,0.99,True,True,-3.2,74.4
orchestra:E:4,orchestra,side_even,E,4,ORP,310,28.52,4.35,32.41,49.7,34.3,35.2,5.1,upper_tier,20.7,2.9,7.04,33.2,46.6,False,31.5,0.0,0.96,False,True,-3.3,64.3
orchestra:E:6,orchestra,side_even,E,6,ORC3,180,30.16,4.35,31.79,50.1,35.3,37.2,5.1,upper_tier,20.2,3.0,6.69,33.0,47.4,False,31.5,0.0,0.94,False,True,-3.4,61.0
orchestra:E:8,orchestra,side_even,E,8,ORC4,110,31.78,4.35,31.13,50.6,36.4,39.1,5.0,upper_tier,20.2,2.9,6.88,32.7,47.4,False,31.5,0.0,0.91,False,False,-3.5,57.0
orchestra:E:10,orchestra,side_even,E,10,ORC4,110,33.39,4.35,30.44,51.1,37.5,41.0,5.0,upper_tier,19.7,3.0,6.61,32.4,48.1,False,31.5,0.0,0.88,False,False,-3.6,53.1
orchestra:E:12,orchestra,side_even,E,12,ORC4,110,34.98,4.35,29.72,51.6,38.7,42.8,4.9,upper_tier,19.2,3.0,6.39,32.0,49.0,False,31.5,0.0,0.85,False,False,-3.7,49.2
orchestra:E:14,orchestra,side_even,E,14,ORC4,110,36.56,4.35,28.96,52.2,39.8,44.7,4.9,upper_tier,18.7,3.0,6.21,31.7,49.7,False,31.5,0.0,0.82,False,False,-3.8,45.2
orchestra:E:16,orchestra,side_even,E,16,ORC4,110,38.12,4.35,28.17,52.7,41.0,46.5,4.8,upper_tier,18.5,2.9,6.37,31.3,49.9,False,31.5,0.0,0.79,False,False,-3.8,41.4
orchestra:E:18,orchestra,side_even,E,18,ORC4,110,39.66,4.35,27.34,53.3,42.1,48.3,4.8,upper_tier,17.5,3.0,5.84,30.9,51.5,False,31.5,0.0,0.76,False,False,-3.9,37.5
orchestra:E:20,orchestra,side_even,E,20,ORC4,110,41.19,4.35,26.48,53.9,43.3,50.1,4.7,upper_tier,17.1,2.9,5.79,30.6,52.2,False,31.5,0.25,0.72,False,False,-4.0,35.0
orchestra:F:101,orchestra,center_odd,F,101,ORP,310,-2.87,4.5,40.45,48.7,27.1,3.4,5.1,none,0.0,,0.0,69.5,84.9,False,31.5,0.0,1.0,True,True,-3.2,93.4
orchestra:F:103,orchestra,center_odd,F,103,ORP,310,-4.62,4.5,40.37,48.8,27.2,5.5,5.1,none,0.0,,0.0,69.5,84.9,False,31.5,0.0,1.0,True,True,-3.2,93.4
orchestra:F:105,orchestra,center_odd,F,105,ORP,310,-6.37,4.5,40.26,48.9,27.5,7.5,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.2,93.3
orchestra:F:107,orchestra,center_odd,F,107,ORP,310,-8.11,4.5,40.11,49.0,27.8,9.6,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.2,93.3
orchestra:F:109,orchestra,center_odd,F,109,ORP,310,-9.85,4.5,39.93,49.1,28.2,11.6,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.2,93.2
orchestra:F:111,orchestra,center_odd,F,111,ORP,310,-11.59,4.5,39.71,49.3,28.6,13.7,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.3,93.1
orchestra:F:113,orchestra,center_odd,F,113,ORP,310,-13.32,4.5,39.46,49.5,29.2,15.7,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.3,92.3
orchestra:F:115,orchestra,center_odd,F,115,ORP,310,-15.05,4.5,39.17,49.7,29.7,17.7,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.3,90.2
orchestra:F:117,orchestra,center_odd,F,117,ORP,310,-16.77,4.5,38.84,49.9,30.4,19.7,4.9,none,0.0,,0.0,69.5,85.1,False,31.5,0.0,1.0,True,True,-3.4,88.1
orchestra:F:119,orchestra,center_odd,F,119,ORP,310,-18.48,4.5,38.48,50.2,31.1,21.7,4.9,none,0.0,,0.0,69.5,85.1,False,31.5,0.0,1.0,True,True,-3.4,86.0
orchestra:F:121,orchestra,center_odd,F,121,ORP,310,-20.18,4.5,38.08,50.5,31.8,23.7,4.9,none,0.0,,0.0,69.5,85.1,False,31.5,0.0,1.0,True,True,-3.5,83.9
orchestra:F:102,orchestra,center_even,F,102,ORP,310,2.87,4.5,40.45,48.7,27.1,3.4,5.1,none,0.0,,0.0,69.5,84.9,False,31.5,0.0,1.0,True,True,-3.2,93.4
orchestra:F:104,orchestra,center_even,F,104,ORP,310,4.62,4.5,40.37,48.8,27.2,5.5,5.1,none,0.0,,0.0,69.5,84.9,False,31.5,0.0,1.0,True,True,-3.2,93.4
orchestra:F:106,orchestra,center_even,F,106,ORP,310,6.37,4.5,40.26,48.9,27.5,7.5,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.2,93.3
orchestra:F:108,orchestra,center_even,F,108,ORP,310,8.11,4.5,40.11,49.0,27.8,9.6,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.2,93.3
orchestra:F:110,orchestra,center_even,F,110,ORP,310,9.85,4.5,39.93,49.1,28.2,11.6,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.2,93.2
orchestra:F:112,orchestra,center_even,F,112,ORP,310,11.59,4.5,39.71,49.3,28.6,13.7,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.3,93.1
orchestra:F:114,orchestra,center_even,F,114,ORP,310,13.32,4.5,39.46,49.5,29.2,15.7,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.3,92.3
orchestra:F:116,orchestra,center_even,F,116,ORP,310,15.05,4.5,39.17,49.7,29.7,17.7,5.0,none,0.0,,0.0,69.5,85.0,False,31.5,0.0,1.0,True,True,-3.3,90.2
orchestra:F:118,orchestra,center_even,F,118,ORP,310,16.77,4.5,38.84,49.9,30.4,19.7,4.9,none,0.0,,0.0,69.5,85.1,False,31.5,0.0,1.0,True,True,-3.4,88.1
orchestra:F:120,orchestra,center_even,F,120,ORP,310,18.48,4.5,38.48,50.2,31.1,21.7,4.9,none,0.0,,0.0,69.5,85.1,False,31.5,0.0,1.0,True,True,-3.4,86.0
orchestra:F:122,orchestra,center_even,F,122,ORP,310,20.18,4.5,38.08,50.5,31.8,23.7,4.9,none,0.0,,0.0,69.5,85.1,False,31.5,0.0,1.0,True,True,-3.5,83.9
orchestra:F:1,orchestra,side_odd,F,1,ORP,310,-26.91,4.5,36.15,51.9,35.2,31.4,4.8,none,0.0,,0.0,69.5,85.2,False,31.5,0.0,0.99,True,True,-3.7,74.9
orchestra:F:3,orchestra,side_odd,F,3,ORP,310,-28.56,4.5,35.59,52.3,36.2,33.2,4.7,none,0.0,,0.0,69.5,85.3,False,31.5,0.0,0.97,True,True,-3.8,71.7
orchestra:F:5,orchestra,side_odd,F,5,ORC3,180,-30.21,4.5,34.99,52.7,37.1,35.1,4.7,upper_tier,23.5,3.0,7.76,34.1,43.3,False,31.5,0.0,0.94,False,True,-3.8,61.8
orchestra:F:7,orchestra,side_odd,F,7,ORC4,110,-31.84,4.5,34.35,53.2,38.1,36.9,4.6,upper_tier,23.2,3.0,7.61,33.8,43.8,False,31.5,0.0,0.92,False,True,-3.9,58.6
orchestra:F:9,orchestra,side_odd,F,9,ORC4,110,-33.46,4.5,33.68,53.6,39.1,38.8,4.6,upper_tier,23.2,3.0,7.8,33.6,43.7,False,31.5,0.0,0.89,False,False,-4.0,54.7
orchestra:F:11,orchestra,side_odd,F,11,ORC4,110,-35.06,4.5,32.98,54.1,40.2,40.5,4.6,upper_tier,22.7,3.0,7.49,33.3,44.4,False,31.5,0.0,0.87,False,False,-4.1,51.5
orchestra:F:13,orchestra,side_odd,F,13,ORC4,110,-36.65,4.5,32.25,54.6,41.2,42.3,4.5,upper_tier,22.7,2.9,7.74,33.0,44.4,False,31.5,0.0,0.84,False,False,-4.2,47.7
orchestra:F:15,orchestra,side_odd,F,15,ORC4,110,-38.22,4.5,31.48,55.1,42.3,44.1,4.5,upper_tier,22.2,3.0,7.51,32.7,45.1,False,31.5,0.0,0.81,False,False,-4.2,43.9
orchestra:F:17,orchestra,side_odd,F,17,ORC4,110,-39.78,4.5,30.68,55.7,43.4,45.8,4.4,upper_tier,21.7,3.0,7.33,32.3,45.8,False,31.5,0.0,0.78,False,False,-4.3,40.1
orchestra:F:19,orchestra,side_odd,F,19,ORC4,110,-41.32,4.5,29.85,56.2,44.5,47.5,4.4,upper_tier,21.0,3.0,7.01,31.9,46.8,False,31.5,0.0,0.75,False,False,-4.4,36.3
orchestra:F:2,orchestra,side_even,F,2,ORP,310,26.91,4.5,36.15,51.9,35.2,31.4,4.8,none,0.0,,0.0,69.5,85.2,False,31.5,0.0,0.99,True,True,-3.7,74.9
orchestra:F:4,orchestra,side_even,F,4,ORP,310,28.56,4.5,35.59,52.3,36.2,33.2,4.7,none,0.0,,0.0,69.5,85.3,False,31.5,0.0,0.97,True,True,-3.8,71.7
orchestra:F:6,orchestra,side_even,F,6,ORC3,180,30.21,4.5,34.99,52.7,37.1,35.1,4.7,upper_tier,23.5,3.0,7.76,34.1,43.3,False,31.5,0.0,0.94,False,True,-3.8,61.8
orchestra:F:8,orchestra,side_even,F,8,ORC4,110,31.84,4.5,34.35,53.2,38.1,36.9,4.6,upper_tier,23.2,3.0,7.61,33.8,43.8,False,31.5,0.0,0.92,False,True,-3.9,58.6
orchestra:F:10,orchestra,side_even,F,10,ORC4,110,33.46,4.5,33.68,53.6,39.1,38.8,4.6,upper_tier,23.2,3.0,7.8,33.6,43.7,False,31.5,0.0,0.89,False,False,-4.0,54.7
orchestra:F:12,orchestra,side_even,F,12,ORC4,110,35.06,4.5,32.98,54.1,40.2,40.5,4.6,upper_tier,22.7,3.0,7.49,33.3,44.4,False,31.5,0.0,0.87,False,False,-4.1,51.5
orchestra:F:14,orchestra,side_even,F,14,ORC4,110,36.65,4.5,32.25,54.6,41.2,42.3,4.5,upper_tier,22.7,2.9,7.74,33.0,44.4,False,31.5,0.0,0.84,False,False,-4.2,47.7
orchestra:F:16,orchestra,side_even,F,16,ORC4,110,38.22,4.5,31.48,55.1,42.3,44.1,4.5,upper_tier,22.2,3.0,7.51,32.7,45.1,False,31.5,0.0,0.81,False,False,-4.2,43.9
orchestra:F:18,orchestra,side_even,F,18,ORC4,110,39.78,4.5,30.68,55.7,43.4,45.8,4.4,upper_tier,21.7,3.0,7.33,32.3,45.8,False,31.5,0.0,0.78,False,False,-4.3,40.1
orchestra:F:20,orchestra,side_even,F,20,ORC4,110,41.32,4.5,29.85,56.2,44.5,47.5,4.4,upper_tier,21.0,3.0,7.01,31.9,46.8,False,31.5,0.0,0.75,False,False,-4.4,36.3
orchestra:G:101,orchestra,center_odd,G,101,ORP,310,-2.87,4.66,43.45,51.7,30.0,3.2,4.6,none,0.0,,0.0,69.3,85.4,False,31.5,0.0,1.0,True,True,-3.7,92.0
orchestra:G:103,orchestra,center_odd,G,103,ORP,310,-4.62,4.66,43.38,51.8,30.2,5.1,4.6,none,0.0,,0.0,69.3,85.4,False,31.5,0.0,1.0,True,True,-3.7,91.9
orchestra:G:105,orchestra,center_odd,G,105,ORP,310,-6.37,4.66,43.27,51.8,30.4,7.1,4.6,none,0.0,,0.0,69.3,85.4,False,31.5,0.0,1.0,True,True,-3.7,91.9
orchestra:G:107,orchestra,center_odd,G,107,ORP,310,-8.11,4.66,43.13,51.9,30.7,9.0,4.6,none,0.0,,0.0,69.3,85.4,False,31.5,0.0,1.0,True,True,-3.7,91.9
orchestra:G:109,orchestra,center_odd,G,109,ORP,310,-9.85,4.66,42.95,52.1,31.0,10.9,4.6,none,0.0,,0.0,69.3,85.4,False,31.5,0.0,1.0,True,True,-3.7,91.8
orchestra:G:111,orchestra,center_odd,G,111,ORP,310,-11.59,4.66,42.74,52.2,31.4,12.9,4.5,none,0.0,,0.0,69.3,85.5,False,31.5,0.0,1.0,True,True,-3.8,91.7
orchestra:G:113,orchestra,center_odd,G,113,ORP,310,-13.32,4.66,42.49,52.4,31.9,14.8,4.5,none,0.0,,0.0,69.3,85.5,False,31.5,0.0,1.0,True,True,-3.8,91.6
orchestra:G:115,orchestra,center_odd,G,115,ORP,310,-15.05,4.66,42.21,52.6,32.4,16.7,4.5,none,0.0,,0.0,69.3,85.5,False,31.5,0.0,1.0,True,True,-3.8,89.9
orchestra:G:117,orchestra,center_odd,G,117,ORP,310,-16.77,4.66,41.9,52.8,33.0,18.6,4.5,none,0.0,,0.0,69.3,85.5,False,31.5,0.0,1.0,True,True,-3.9,87.9
orchestra:G:119,orchestra,center_odd,G,119,ORP,310,-18.49,4.66,41.55,53.0,33.6,20.5,4.5,none,0.0,,0.0,69.3,85.5,False,31.5,0.0,1.0,True,True,-3.9,85.9
orchestra:G:121,orchestra,center_odd,G,121,ORP,310,-20.2,4.66,41.16,53.3,34.2,22.3,4.5,none,0.0,,0.0,69.3,85.5,False,31.5,0.0,1.0,True,True,-3.9,83.9
orchestra:G:123,orchestra,center_odd,G,123,ORP,310,-21.9,4.66,40.75,53.6,35.0,24.2,4.4,none,0.0,,0.0,69.3,85.6,False,31.5,0.0,1.0,True,True,-4.0,81.9
